chr	start	end	strand	transcript_id	gene_name	TSS
chr13	55464267	55473155	+	NM_001030296	Prr7	55464267
chr13	55473428	55488076	-	NM_001177372	Dbn1	55488076
chr13	55473428	55488076	-	NM_019813	Dbn1	55488076
chr13	55473428	55488076	-	NM_001177371	Dbn1	55488076
chr13	55477681	55477776	-	NR_105909	Mir6944	55477776
chr13	55497487	55513446	-	NM_001114088	Pdlim7	55513446
chr13	55506773	55513446	-	NM_001114087	Pdlim7	55513446
chr13	55506773	55513446	-	NM_026131	Pdlim7	55513446
chr13	55506773	55513446	-	NR_104287	Pdlim7	55513446
chr13	55507625	55507692	-	NR_105910	Mir6945	55507692
chr13	55523235	55528538	-	NM_013739	Dok3	55528538
chr13	55530410	55536658	-	NM_134059	Ddx41	55536658
chr13	55539316	55571120	-	NM_145382	Fam193b	55571120
chr13	55593135	55597694	+	NM_026211	Tmed9	55593135
chr13	55599896	55610443	+	NM_146045	B4galt7	55599896
chr13	55599896	55610443	+	NM_001311137	B4galt7	55599896
chr13	55623005	55632416	+	NM_007596	Caml	55623005
chr13	55634999	55681267	+	NM_001282055	Ddx46	55634999
chr13	55693124	55703500	+	NM_181278	B230219D22Rik	55693124
chr13	55714650	55726228	+	NM_175150	Txndc15	55714650
chr13	55727368	55776830	+	NM_028281	Pcbd2	55727368
chr13	55784579	55809000	+	NM_029772	Catsper3	55784579
chr13	55784579	55809000	+	NM_001252487	Catsper3	55784579
chr13	55784579	55809000	+	NM_001252488	Catsper3	55784579
chr13	55825054	55831425	-	NM_011097	Pitx1	55831425
chr13	56073622	56135550	-	NM_001159513	Macroh2a1	56135550
chr13	56073622	56135550	-	NM_012015	Macroh2a1	56135550
chr13	56073622	56135550	-	NM_001159514	Macroh2a1	56135550
chr13	56073622	56135550	-	NM_001159515	Macroh2a1	56135550
chr13	56173703	56178885	-	NM_145976	Tifab	56178885
chr13	56173703	56178885	-	NM_001168615	Tifab	56178885
chr13	56222224	56243940	-	NR_131023	4930550C17Rik	56243940
chr13	56250484	56252180	-	NM_010896	Neurog1	56252180
chr13	56288643	56296551	-	NM_019568	Cxcl14	56296551
chr13	56362900	56368857	+	NR_046061	Gm10782	56362900
chr13	56438355	56472363	+	NM_177809	Slc25a48	56438355
chr13	56479277	56482257	-	NM_008373	Il9	56482257
chr13	56522472	56527465	+	NM_001359807	Fbxl21	56522472
chr13	56522472	56537898	+	NM_001346732	Fbxl21	56522472
chr13	56522472	56537898	+	NM_178674	Fbxl21	56522472
chr13	56542460	56548538	-	NM_010702	Lect2	56548538
chr13	56609586	56639359	+	NM_009369	Tgfbi	56609586
chr13	56609586	56639359	+	NR_155548	Tgfbi	56609586
chr13	56703010	56742378	+	NM_008541	Smad5	56703010
chr13	56703052	56742378	+	NM_001164041	Smad5	56703052
chr13	56703668	56742378	+	NM_001164042	Smad5	56703668
chr13	56773098	56895789	-	NM_001302373	Trpc7	56895789
chr13	56773098	56895789	-	NM_001302372	Trpc7	56895789
chr13	56773098	56895789	-	NM_012035	Trpc7	56895789
chr13	57421195	57908332	-	NM_001166465	Spock1	57908332
chr13	57421195	57908332	-	NM_001166464	Spock1	57908332
chr13	57426091	57908332	-	NM_001166463	Spock1	57908332
chr13	57426091	57908332	-	NM_001166466	Spock1	57908332
chr13	57426091	57908332	-	NM_009262	Spock1	57908332
chr13	58000227	58113647	-	NM_001368868	Klhl3	58113647
chr13	58000227	58113647	-	NM_001368867	Klhl3	58113647
chr13	58000227	58113647	-	NM_001362415	Klhl3	58113647
chr13	58023125	58023200	-	NR_030544	Mir874	58023200
chr13	58125879	58128556	-	NM_029872	Hnrnpa0	58128556
chr13	58146949	58148975	+	NR_126543	1700066J03Rik	58146949
chr13	58157649	58164693	+	NM_001048060	Idnk	58157649
chr13	58157649	58164693	+	NM_198004	Idnk	58157649
chr13	58176156	58215653	-	NM_152234	Ubqln1	58215653
chr13	58176156	58215653	-	NM_026842	Ubqln1	58215653
chr13	58233349	58274188	-	NM_019832	Gkap1	58274188
chr13	58284727	58354947	-	NM_001360894	Kif27	58354947
chr13	58284727	58354947	-	NM_175214	Kif27	58354947
chr13	58313044	58313149	-	NR_105788	Mir6369	58313149
chr13	58380046	58385225	-	NM_027335	2210016F16Rik	58385225
chr13	58391132	58402512	-	NM_001301345	Hnrnpk	58402512
chr13	58391132	58402512	-	NM_001301340	Hnrnpk	58402512
chr13	58391132	58402169	-	NM_001301343	Hnrnpk	58402169
chr13	58391132	58403343	-	NM_001301341	Hnrnpk	58403343
chr13	58391132	58402512	-	NM_025279	Hnrnpk	58402512
chr13	58391132	58402512	-	NM_001301344	Hnrnpk	58402512
chr13	58391142	58402512	-	NM_001360493	Hnrnpk	58402512
chr13	58391142	58402117	-	NR_153503	Hnrnpk	58402117
chr13	58391142	58402117	-	NM_001360494	Hnrnpk	58402117
chr13	58391142	58402512	-	NM_001360491	Hnrnpk	58402512
chr13	58391142	58402117	-	NM_001360490	Hnrnpk	58402117
chr13	58391142	58402117	-	NM_001360495	Hnrnpk	58402117
chr13	58391142	58402512	-	NR_153501	Hnrnpk	58402512
chr13	58391142	58402512	-	NR_153502	Hnrnpk	58402512
chr13	58391142	58402512	-	NR_153504	Hnrnpk	58402512
chr13	58392779	58392886	-	NR_029825	Mir7-1	58392886
chr13	58402248	58411149	+	NR_031761	Rmi1	58402248
chr13	58402597	58411149	+	NM_001168248	Rmi1	58402597
chr13	58402597	58411149	+	NM_028904	Rmi1	58402597
chr13	58553308	58610877	-	NM_022317	Slc28a3	58610877
chr13	58741074	58762311	-	NR_045469	4930455J16Rik	58762311
chr13	58806569	59133970	+	NM_001282961	Ntrk2	58806569
chr13	58806569	58937031	+	NM_008745	Ntrk2	58806569
chr13	58807697	59133970	+	NM_001025074	Ntrk2	58807697
chr13	59449535	59557347	-	NM_023328	Agtpbp1	59557347
chr13	59449535	59556922	-	NM_001284219	Agtpbp1	59556922
chr13	59453850	59544451	-	NM_001284221	Agtpbp1	59544451
chr13	59493404	59557347	-	NM_001284218	Agtpbp1	59557347
chr13	59493404	59557347	-	NM_001048008	Agtpbp1	59557347
chr13	59580176	59585223	-	NR_045633	A230056J06Rik	59585223
chr13	59585333	59634781	+	NM_030153	Naa35	59585333
chr13	59634996	59675784	-	NM_027307	Golm1	59675784
chr13	59634996	59675784	-	NM_001035122	Golm1	59675784
chr13	59687402	59694101	-	NM_183290	4921517D22Rik	59694101
chr13	59700083	59706197	-	NM_028157	Spata31d1a	59706197
chr13	59712284	59719289	+	NM_001167593	Spata31d1b	59712284
chr13	59725925	59731752	-	NM_177711	Spata31d1d	59731752
chr13	59733650	59737470	+	NR_045977	4930528D03Rik	59733650
chr13	59755415	59769789	-	NM_026921	Isca1	59769789
chr13	59769966	59773680	+	NR_015349	Etohd2	59769966
chr13	59771876	59823110	-	NM_001373962	Tut7	59823110
chr13	59771876	59823110	-	NM_001373963	Tut7	59823110
chr13	59771876	59823110	-	NM_001373964	Tut7	59823110
chr13	59771879	59823147	-	NM_153538	Tut7	59823147
chr13	60029711	60116669	+	NR_046142	A530065N20Rik	60029711
chr13	60174405	60177535	-	NM_008086	Gas1	60177535
chr13	60205471	60216018	+	NR_036449	Gm5084	60205471
chr13	60601947	60763191	+	NM_029653	Dapk1	60601947
chr13	60601947	60763191	+	NM_001285917	Dapk1	60601947
chr13	60602211	60763191	+	NM_134062	Dapk1	60602211
chr13	60781887	60786364	-	NM_199148	BC051665	60786364
chr13	60798250	60802844	-	NM_027344	Ctsll3	60802844
chr13	60842612	60864416	-	NM_178098	4930486L24Rik	60864416
chr13	60895351	60897447	-	NM_007797	Ctla2b	60897447
chr13	60895351	60897447	-	NM_001145801	Ctla2b	60897447
chr13	60901295	60904847	-	NM_026429	Tpbpb	60904847
chr13	60934155	60936566	-	NM_001145799	Ctla2a	60936566
chr13	60934155	60936625	-	NM_007796	Ctla2a	60936625
chr13	60938492	60941936	-	NM_009411	Tpbpa	60941936
chr13	61000179	61005925	-	NM_012007	Ctsj	61005925
chr13	61000179	61005925	-	NM_001356291	Ctsj	61005925
chr13	61035038	61040597	-	NM_029636	Ctsq	61040597
chr13	61159215	61164188	-	NM_020284	Ctsr	61164188
chr13	61195147	61203392	-	NM_021445	Cts6	61203392
chr13	61246747	61255348	-	NM_019541	Cts8	61255348
chr13	61281380	61288850	-	NR_027871	Cts8-ps	61288850
chr13	61352461	61358196	-	NM_001359387	Cts7	61358196
chr13	61352461	61358196	-	NM_019539	Cts7	61358196
chr13	61535743	61541839	-	NM_001360721	Ctsm	61541839
chr13	61535743	61541839	-	NM_022326	Ctsm	61541839
chr13	61564630	61570127	-	NM_054092	Cts3	61570127
chr13	61564630	61570127	-	NM_026906	Cts3	61570127
chr13	61771580	61787282	+	NR_028430	BC052688	61771580
chr13	62129890	62173936	+	NM_001039239	Zfp808	62129890
chr13	62367716	62383174	-	NM_001162910	Gm3604	62383174
chr13	62453016	62466812	-	NM_001136496	Zfp935	62466812
chr13	62453016	62466812	-	NM_178875	Zfp935	62466812
chr13	62516795	62558629	-	NM_001162911	Zfp934	62558629
chr13	62516795	62558629	-	NM_175252	Zfp934	62558629
chr13	62516795	62558629	-	NM_001360915	Zfp934	62558629
chr13	62603015	62624182	-	NM_173381	6720489N17Rik	62624182
chr13	62603015	62624182	-	NM_001324406	6720489N17Rik	62624182
chr13	62760739	62760846	+	NR_030493	Mir713	62760739
chr13	62772200	62785808	-	NM_001256065	Gm5141	62785808
chr13	62836884	62858400	-	NM_007994	Fbp2	62858400
chr13	62864753	62888282	-	NM_019395	Fbp1	62888282
chr13	62964893	63302877	+	NM_001289924	Aopep	62964893
chr13	62964893	63302877	+	NM_001289926	Aopep	62964893
chr13	63240029	63326096	+	NR_110521	Aopep	63240029
chr13	63240029	63302877	+	NR_110520	Aopep	63240029
chr13	63289154	63297147	-	NR_045794	Gm16907	63297147
chr13	63300484	63300557	+	NR_029530	Mir23b	63300484
chr13	63300712	63300784	+	NR_029531	Mir27b	63300712
chr13	63301199	63301283	-	NR_037235	Mir3074-1	63301283
chr13	63301208	63301275	+	NR_029575	Mir24-1	63301208
chr13	63304709	63431745	-	NM_001042673	Fancc	63431745
chr13	63311537	63431745	-	NM_001282942	Fancc	63431745
chr13	63311537	63431745	-	NM_001347514	Fancc	63431745
chr13	63311537	63431745	-	NM_001347515	Fancc	63431745
chr13	63311537	63431745	-	NM_007985	Fancc	63431745
chr13	63508328	63573460	-	NM_001328514	Ptch1	63573460
chr13	63508328	63565735	-	NM_008957	Ptch1	63565735
chr13	63675756	63734298	-	NR_126476	1700024I08Rik	63734298
chr13	63815240	63869655	+	NM_023507	Ercc6l2	63815240
chr13	63815240	63853810	+	NM_001361124	Ercc6l2	63815240
chr13	63815240	63900301	+	NM_001013608	Ercc6l2	63815240
chr13	64058274	64089201	-	NM_008291	Hsd17b3	64089201
chr13	64096310	64129330	-	NM_001001321	Slc35d2	64129330
chr13	64133022	64153199	-	NM_175494	Zfp367	64153199
chr13	64133022	64152373	-	NM_001361047	Zfp367	64152373
chr13	64161866	64186537	+	NM_019986	Habp4	64161866
chr13	64192545	64274988	-	NM_172587	Cdc14b	64274988
chr13	64192545	64248538	-	NM_001122989	Cdc14b	64248538
chr13	64248700	64268145	+	NR_045798	1810034E14Rik	64248700
chr13	64289798	64312710	-	NM_025370	Prxl2c	64312710
chr13	64361890	64370520	-	NM_009984	Ctsl	64370520
chr13	64432553	64439721	+	NM_053180	Cdk20	64432553
chr13	64481246	64497792	-	NM_001195435	Fam240b	64497792
chr13	64737591	64903888	-	NM_001081129	Cntnap3	64903888
chr13	64917406	64923195	+	NM_030047	Spata31	64917406
chr13	65033058	65038004	+	NM_001083890	Spata31d1c	65033058
chr13	65044613	65052396	-	NM_001374208	Prss47	65052396
chr13	65044613	65052396	-	NM_001374209	Prss47	65052396
chr13	65065030	65112982	-	NM_001083901	Mfsd14b	65112982
chr13	65065030	65112982	-	NM_133680	Mfsd14b	65112982
chr13	65152226	65153152	+	NM_146819	Olfr466	65152226
chr13	65177111	65205716	-	NM_175290	Nlrp4f	65205716
chr13	65278854	65297795	+	NM_178364	Zfp369	65278854
chr13	65335641	65348594	-	NM_001371118	Gm7762	65348594
chr13	66113453	66122836	+	NM_001177832	Gm10324	66113453
chr13	66418114	66441118	-	NM_183119	2410141K09Rik	66441118
chr13	66431028	66441118	-	NM_001290196	2410141K09Rik	66441118
chr13	66900576	66905350	-	NM_026219	Uqcrb	66905350
chr13	66905415	66909166	+	NM_001177750	Gm10767	66905415
chr13	66912095	66933072	-	NM_025547	Mterf3	66933072
chr13	66932830	66998401	+	NM_008959	Ptdss1	66932830
chr13	66996818	67032405	-	NR_045851	4933433G19Rik	67032405
chr13	67038594	67061170	-	NM_001166218	Zfp712	67061170
chr13	67069398	67081545	-	NM_001292066	Zfp708	67081545
chr13	67069398	67097976	-	NM_001012449	Zfp708	67097976
chr13	67069398	67081545	-	NM_001012448	Zfp708	67081545
chr13	67069398	67097976	-	NM_001012325	Zfp708	67097976
chr13	67096613	67114028	-	NM_001256052	Rslcan18	67114028
chr13	67128228	67141787	+	NM_172392	Zfp759	67128228
chr13	67173182	67183498	+	NM_001013769	Rsl1	67173182
chr13	67194506	67209298	+	NM_001048204	Zfp455	67194506
chr13	67226853	67268994	-	NR_155551	Zfp458	67268994
chr13	67254918	67269068	-	NM_001001152	Zfp458	67269068
chr13	67278594	67283361	+	NR_033540	F630042J09Rik	67278594
chr13	67292451	67306412	-	NM_001003666	Zfp457	67306412
chr13	67312987	67342954	-	NM_001374733	Zfp595	67342954
chr13	67312998	67332560	-	NM_177622	Zfp595	67332560
chr13	67339309	67360572	-	NM_001038651	Zfp953	67360572
chr13	67363584	67375763	-	NM_001001186	Zfp456	67375763
chr13	67389328	67399767	-	NM_001080941	Zfp429	67399767
chr13	67405713	67421418	-	NM_177811	Zfp459	67421418
chr13	67440431	67451624	-	NM_177712	Zfp874a	67451624
chr13	67471513	67484253	-	NM_001076791	Zfp874b	67484253
chr13	67490167	67500522	-	NM_001007575	Zfp58	67500522
chr13	67515782	67526231	-	NM_133228	Zfp87	67526231
chr13	67538641	67553152	-	NM_001035231	Zfp748	67553152
chr13	67553202	67570892	+	NR_131100	9430065F17Rik	67553202
chr13	67553234	67564009	+	NR_131099	9430065F17Rik	67553234
chr13	67553234	67561230	+	NR_131098	9430065F17Rik	67553234
chr13	67589439	67609707	-	NM_001163246	Zfp729b	67609707
chr13	67617001	67637781	-	NM_183146	Zfp729a	67637781
chr13	67667441	67683512	-	NM_001001187	Zfp738	67683512
chr13	67705306	67729173	-	NM_145622	Zfp65	67729173
chr13	67729262	67756838	+	NR_027969	Zfp85os	67729262
chr13	67747800	67755202	-	NM_001001130	Zfp85	67755202
chr13	67779693	67789080	+	NM_028402	Zfp493	67779693
chr13	67796594	67830985	-	NR_045194	4930525G20Rik	67830985
chr13	67813816	67827000	+	NM_198322	Zfp273	67813816
chr13	67831106	67843292	+	NM_001309374	Gm10037	67831106
chr13	67832730	67843292	+	NM_001309373	Gm10037	67832730
chr13	67863326	67863923	+	NM_001001185	BC048507	67863326
chr13	68228436	68231820	-	NR_155296	Urml	68231820
chr13	68228436	68234731	-	NR_155295	Urml	68234731
chr13	68353364	68356825	-	NR_152173	Gm8016	68356825
chr13	68560780	68582169	-	NR_131892	Mtrr	68582169
chr13	68560780	68582104	-	NM_001308475	Mtrr	68582104
chr13	68560780	68582169	-	NM_172480	Mtrr	68582169
chr13	68582210	68592338	+	NM_027123	Fastkd3	68582210
chr13	68582210	68592338	+	NM_001330423	Fastkd3	68582210
chr13	68582210	68592338	+	NR_138477	Fastkd3	68582210
chr13	68582210	68592338	+	NR_138478	Fastkd3	68582210
chr13	68597439	68614231	+	NM_027035	1700001L19Rik	68597439
chr13	68620043	68999541	-	NM_153534	Adcy2	68999541
chr13	69497959	69533864	-	NM_198600	Tent4a	69533864
chr13	69497959	69533864	-	NM_001169131	Tent4a	69533864
chr13	69573449	69611463	-	NM_175283	Srd5a1	69611463
chr13	69612016	69635779	+	NM_145354	Nsun2	69612016
chr13	69702832	69739897	-	NM_001145162	Ube2ql1	69739897
chr13	69809882	69816094	+	NM_138596	Med10	69809882
chr13	69959833	69963437	+	NR_138559	4933416O17Rik	69959833
chr13	70004050	70028348	-	NR_045965	1700084F23Rik	70028348
chr13	70021959	70119949	+	NR_131156	Gm3772	70021959
chr13	70232822	70248122	+	NR_036596	4930520P13Rik	70232822
chr13	70573241	70576104	+	NR_045934	1700100L14Rik	70573241
chr13	70588689	70637634	-	NM_144837	Ice1	70637634
chr13	70727808	70841811	-	NR_137640	Adamts16	70841811
chr13	70727808	70841811	-	NM_172053	Adamts16	70841811
chr13	70882948	70884503	+	NR_157373	8030423J24Rik	70882948
chr13	71107089	71107209	+	NR_130325	Mir466f-4	71107089
chr13	71958232	71963723	-	NM_010573	Irx1	71963723
chr13	72623466	72628564	-	NR_030701	Gm20554	72628564
chr13	72628820	72634196	+	NM_010574	Irx2	72628820
chr13	72809601	72816763	-	NR_046196	D730050B12Rik	72816763
chr13	73206091	73229100	-	NR_126459	4930555K05Rik	73229100
chr13	73260497	73269620	+	NM_018885	Irx4	73260497
chr13	73319876	73328482	-	NR_033306	Ndufs6	73328482
chr13	73319876	73328482	-	NM_010888	Ndufs6	73328482
chr13	73331009	73332178	+	NM_053163	Mrpl36	73331009
chr13	73344665	73347384	-	NR_045293	Eprn	73347384
chr13	73467231	73516413	+	NM_001368681	Lpcat1	73467231
chr13	73467231	73516413	+	NM_145376	Lpcat1	73467231
chr13	73467231	73516413	+	NM_001368682	Lpcat1	73467231
chr13	73536747	73578672	+	NM_010020	Slc6a3	73536747
chr13	73604002	73620639	+	NM_146047	Clptm1l	73604002
chr13	73626911	73649843	+	NM_001362387	Tert	73626911
chr13	73626911	73649843	+	NM_001362388	Tert	73626911
chr13	73626911	73649843	+	NM_009354	Tert	73626911
chr13	73661750	73678023	-	NM_001168646	Slc6a18	73678023
chr13	73661750	73678023	-	NM_001168644	Slc6a18	73678023
chr13	73661750	73678023	-	NM_001168643	Slc6a18	73678023
chr13	73661750	73678023	-	NM_001136087	Slc6a18	73678023
chr13	73661750	73678023	-	NM_001168645	Slc6a18	73678023
chr13	73661750	73678023	-	NM_001040692	Slc6a18	73678023
chr13	73679745	73700780	-	NM_028878	Slc6a19	73700780
chr13	73679745	73692636	-	NM_001359603	Slc6a19	73692636
chr13	73699826	73709856	+	NM_027780	Slc6a19os	73699826
chr13	73763660	73816754	+	NM_001360694	Slc12a7	73763660
chr13	73763697	73816742	+	NM_011390	Slc12a7	73763697
chr13	73818534	73847631	-	NM_028186	Nkd2	73847631
chr13	73818534	73847631	-	NM_001347535	Nkd2	73847631
chr13	73912462	73937767	-	NM_027182	Trip13	73937767
chr13	73937811	73960889	+	NM_001308041	Brd9	73937811
chr13	73937811	73960889	+	NM_001024508	Brd9	73937811
chr13	73963851	73992990	+	NR_153830	Zdhhc11	73963851
chr13	73963851	73992990	+	NM_027704	Zdhhc11	73963851
chr13	74009419	74035753	+	NM_182839	Tppp	74009419
chr13	74036495	74062285	-	NM_028959	Cep72	74062285
chr13	74121413	74169441	+	NM_001081060	Slc9a3	74121413
chr13	74169805	74208700	-	NM_177333	Exoc3	74208700
chr13	74211118	74292331	-	NM_009644	Ahrr	74292331
chr13	74211118	74292331	-	NM_001317351	Ahrr	74292331
chr13	74303121	74317326	-	NM_011051	Pdcd6	74317326
chr13	74303509	74317326	-	NM_001359996	Pdcd6	74317326
chr13	74322255	74350240	-	NM_023281	Sdha	74350240
chr13	74350317	74359668	+	NM_001168659	Ccdc127	74350317
chr13	74350317	74365783	+	NM_001168658	Ccdc127	74350317
chr13	74350317	74359668	+	NM_024201	Ccdc127	74350317
chr13	74359582	74364000	-	NM_001033042	Lrrc14b	74364000
chr13	74369324	74376566	-	NM_001081680	Zfp72	74376566
chr13	74369324	74390829	-	NM_001374038	Zfp72	74390829
chr13	74407065	74407173	+	NR_109835	Mir692-2	74407065
chr13	74407065	74407173	+	NR_035409	Mir692-3	74407065
chr13	74478380	74493961	-	NM_001374752	Zfp825	74493961
chr13	74480057	74493950	-	NM_146231	Zfp825	74493950
chr13	74639853	74693205	+	NM_030711	Erap1	74639853
chr13	74693294	74808760	-	NM_001301153	Cast	74808760
chr13	74693294	74734261	-	NM_001301181	Cast	74734261
chr13	74693294	74770736	-	NM_001301156	Cast	74770736
chr13	74693294	74770736	-	NM_001301155	Cast	74770736
chr13	74693294	74770736	-	NM_001301157	Cast	74770736
chr13	74693294	74807960	-	NM_009817	Cast	74807960
chr13	74693294	74734261	-	NM_001301160	Cast	74734261
chr13	74693294	74734261	-	NM_001301158	Cast	74734261
chr13	75089857	75134859	+	NM_013628	Pcsk1	75089857
chr13	75645046	75645141	+	NR_030451	Mir682	75645046
chr13	75707484	75772358	+	NM_138953	Ell2	75707484
chr13	75839885	75850151	+	NM_001360151	Glrx	75839885
chr13	75839886	75850151	+	NM_053108	Glrx	75839886
chr13	75869537	75943824	-	NM_028493	Rhobtb3	75943824
chr13	75967739	75998968	+	NM_029343	Spata9	75967739
chr13	76001535	76018562	-	NM_178916	Rfesd	76018562
chr13	76001535	76018712	-	NM_001131069	Rfesd	76018712
chr13	76001535	76018606	-	NM_001131068	Rfesd	76018606
chr13	76054851	76056996	-	NM_175495	Gpr150	76056996
chr13	76060422	76098660	-	NM_001360843	Arsk	76098660
chr13	76060422	76098660	-	NM_029847	Arsk	76098660
chr13	76098734	76187694	+	NM_001081352	Ttc37	76098734
chr13	76201708	76271944	-	NM_001370926	Fam81b	76271944
chr13	76384961	77031810	+	NM_030174	Mctp1	76384961
chr13	77043088	77135468	-	NM_134071	Slf1	77135468
chr13	77135536	77613679	+	NM_001145676	2210408I21Rik	77135536
chr13	77135536	77193905	+	NM_001081353	2210408I21Rik	77135536
chr13	77708690	78166240	+	NR_028109	Fam172a	77708690
chr13	77708690	78166240	+	NM_138312	Fam172a	77708690
chr13	77708690	78166240	+	NM_001163420	Fam172a	77708690
chr13	77708690	78166240	+	NM_001163419	Fam172a	77708690
chr13	78024902	78026296	+	NM_029315	Pou5f2	78024902
chr13	78188975	78196449	-	NM_001347539	Nr2f1	78196449
chr13	78188975	78196449	-	NM_001347538	Nr2f1	78196449
chr13	78188975	78198873	-	NM_010151	Nr2f1	78198873
chr13	78198017	78236564	+	NR_045195	A830082K12Rik	78198017
chr13	80883384	80896042	+	NR_153410	Arrdc3	80883384
chr13	80883422	80896043	+	NM_001042591	Arrdc3	80883422
chr13	80886095	80896042	+	NR_153411	Arrdc3	80886095
chr13	80940403	80948597	+	NR_103550	5430425K12Rik	80940403
chr13	80964074	81079857	+	NR_015587	9330111N05Rik	80964074
chr13	81095068	81633144	-	NM_054053	Adgrv1	81633144
chr13	81657806	81671890	+	NM_030257	Lysmd3	81657806
chr13	81673837	81711013	-	NM_001081176	Polr3g	81711013
chr13	81711417	81753275	+	NM_028372	Mblac2	81711417
chr13	81783247	81797154	+	NM_007684	Cetn3	81783247
chr13	82698275	82698333	-	NR_039537	Mir3961	82698333
chr13	83504034	83667079	+	NM_001347564	Mef2c	83504034
chr13	83504034	83667079	+	NM_001347571	Mef2c	83504034
chr13	83504034	83667079	+	NM_001347572	Mef2c	83504034
chr13	83504034	83667079	+	NM_001170537	Mef2c	83504034
chr13	83504034	83667079	+	NM_025282	Mef2c	83504034
chr13	83523656	83667079	+	NM_001347574	Mef2c	83523656
chr13	83523656	83667079	+	NM_001347573	Mef2c	83523656
chr13	83523656	83667079	+	NM_001347579	Mef2c	83523656
chr13	83524743	83667079	+	NM_001347567	Mef2c	83524743
chr13	83524743	83667079	+	NM_001347576	Mef2c	83524743
chr13	83524743	83667079	+	NM_001347578	Mef2c	83524743
chr13	83524743	83667079	+	NM_001347575	Mef2c	83524743
chr13	83524743	83667079	+	NM_001347580	Mef2c	83524743
